Fecha,Nemotécnico,Precios (último /cierre),Variación porcentual,Volúmenes,Cantidad,Variación absoluta,Precio apertura,Precio máximo,Precio mínimo,Precio promedio,Emisor / nombre,Tipo  Activo
2026-02-02,CIBEST,81700.0,-2.16,15176612540.0,184799.0,-1800,,83000.0,81500.0,82124.97,,
2026-02-03,CIBEST,83000.0,1.59,19956549440.0,240317.0,1300,,83680.0,81700.0,83042.6,,
2026-02-04,CIBEST,81000.0,-2.41,35292528440.0,434295.0,-2000,,82500.0,78600.0,81263.95,,
2026-02-05,CIBEST,78500.0,-3.09,18823472540.0,238308.0,-2500,,80700.0,78500.0,78988,,
2026-02-06,CIBEST,81500.0,3.82,25242259480.0,315247.0,3000,,81500.0,78680.0,80071.37,,
2026-02-09,CIBEST,82100.0,0.74,31966951360.0,385752.0,600,,84000.0,81300.0,82869.18,,
2026-02-10,CIBEST,85800.0,4.51,13189445040.0,157786.0,3700,,85800.0,82100.0,83590.72,,
2026-02-11,CIBEST,85500.0,-0.35,31198271100.0,367489.0,-300,,85500.0,83700.0,84895.8,,
2026-02-12,CIBEST,83000.0,-2.92,19773962560.0,237967.0,-2500,,84900.0,82400.0,83095.4,,
2026-02-13,CIBEST,86000.0,3.61,10492904480.0,124170.0,3000,,86000.0,82640.0,84504.34,,
2026-02-16,CIBEST,85300.0,-0.81,2135823200.0,24925.0,-700,,87000.0,80580.0,85690,,
2026-02-17,CIBEST,84500.0,-0.94,11358721420.0,132793.0,-800,,86980.0,84500.0,85537.05,,
2026-02-18,CIBEST,82920.0,-1.87,11644249700.0,139525.0,-1580,,85000.0,82400.0,83456.37,,
2026-02-19,CIBEST,83100.0,0.22,9825096160.0,117038.0,180,,84880.0,82500.0,83947.92,,
2026-02-20,CIBEST,86500.0,4.09,9397488300.0,109743.0,3400,,86500.0,83100.0,85631.78,,
2026-02-23,CIBEST,97500.0,12.72,41847705620.0,446826.0,11000,,99000.0,86500.0,93655.48,,
2026-02-24,CIBEST,89700.0,-8,54106410620.0,588681.0,-7800,,94600.0,88300.0,91911.26,,
2026-02-25,CIBEST,88700.0,-1.11,44026174220.0,501107.0,-1000,,90320.0,86180.0,87857.83,,
2026-02-26,CIBEST,83600.0,-5.75,35442015500.0,427044.0,-5100,,85680.0,81820.0,82993.83,,
2026-02-27,CIBEST,82020.0,-1.89,81939448340.0,990248.0,-1580,,85640.0,77000.0,82746.39,,
2026-03-02,CIBEST,79160.0,-3.49,18268998940.0,229148.0,-2860,,82580.0,77400.0,79725.76,,
2026-03-03,CIBEST,81000.0,2.32,39251045180.0,491831.0,1840,,82300.0,74940.0,79805.96,,
2026-03-04,CIBEST,82800.0,2.22,52855752900.0,633033.0,1800,,84860.0,82200.0,83496.05,,
2026-03-05,CIBEST,82700.0,-0.12,20211676860.0,248057.0,-100,,82800.0,79000.0,81479.97,,
2026-03-06,CIBEST,80000.0,-3.26,25998810920.0,322833.0,-2700,,81800.0,79000.0,80533.31,,
2026-03-09,CIBEST,81800.0,2.25,18599991940.0,229393.0,1800,,82700.0,79500.0,81083.52,,
2026-03-10,CIBEST,85000.0,3.91,31548470700.0,374151.0,3200,,85080.0,82160.0,84320.16,,
2026-03-11,CIBEST,85500.0,0.59,28382498940.0,333147.0,500,,86080.0,83600.0,85195.12,,
2026-03-12,CIBEST,79140.0,-7.44,34695402840.0,425994.0,-6360,,84700.0,79140.0,81445.75,,
2026-03-13,CIBEST,80980.0,2.32,25238791080.0,313741.0,1840,,81220.0,79140.0,80444.67,,
2026-03-16,CIBEST,81000.0,0.02,43547758320.0,530290.0,20,,84980.0,80980.0,82120.65,,
2026-03-17,CIBEST,79380.0,-2,16792809920.0,211677.0,-1620,,81600.0,78200.0,79332.24,,
2026-03-18,CIBEST,78280.0,-1.39,32548714660.0,414153.0,-1100,,80280.0,77500.0,78591.04,,
2026-03-19,CIBEST,84900.0,8.46,30778668180.0,380444.0,6620,,84900.0,76020.0,80901.97,,
2026-03-20,CIBEST,,-3.49,34609551800.0,419313.0,-2960,,84000.0,81500.0,82538.7,,
2026-03-24,CIBEST,83460.0,-1.42,48692223540.0,583724.0,-1200,,84480.0,81980.0,83416.52,,
2026-03-25,CIBEST,83720.0,-0.48,19799230200.0,235026.0,-400,,84860.0,83020.0,84242.72,,
2026-03-26,CIBEST,80400.0,-3.97,51478801360.0,630436.0,-3320,,84000.0,78300.0,81655.87,,
2026-03-27,CIBEST,79840.0,-0.7,15771375700.0,198765.0,-560,,80500.0,77920.0,79346.85,,
2026-03-30,CIBEST,78000.0,-2.3,6459672820.0,81964.0,-1840,,81460.0,78000.0,,,
2026-03-31,CIBEST,84900.0,8.85,31588776800.0,377072.0,6900,,85000.0,78080.0,,,
2026-04-01,CIBEST,86900.0,2.36,19822850920.0,230848.0,2000,,86900.0,84160.0,,,
2026-04-02,CIBEST,,,,,,,,,,,
2026-04-03,CIBEST,,,,,,,,,,,
2026-04-06,CIBEST,88300.0,1.61,30858898080.0,351489.0,1400,,88900.0,81000.0,,,
2026-04-07,CIBEST,86700.0,-1.81,25970511700.0,295206.0,-1600,,88800.0,86700.0,,,
2026-04-08,CIBEST,85540.0,-1.34,20795963340.0,237264.0,-1160,,89000.0,85540.0,,,
2026-04-09,CIBEST,85980.0,0.51,13779137880.0,162500.0,440,,86240.0,82980.0,,,
2026-04-10,CIBEST,86980.0,1.16,18633520520.0,214926.0,1000,,87860.0,85540.0,,,
2026-04-13,CIBEST,88200.0,1.4,22776235520.0,260083.0,1220,,88200.0,83700.0,,,
2026-04-14,CIBEST,88960.0,0.86,24730165860.0,275442.0,760,,90500.0,85220.0,,,
2026-04-15,CIBEST,87160.0,-2.02,16625827560.0,189844.0,-1800,,91500.0,86500.0,,,
2026-04-16,CIBEST,86000.0,-1.33,23602188880.0,272369.0,-1160,,88000.0,85900.0,,,
2026-04-17,CIBEST,84780.0,-1.42,10187634320.0,120450.0,-1220,,86000.0,83680.0,,,
2026-04-20,CIBEST,84000.0,-0.92,14842976520.0,175040.0,-780,,86000.0,84000.0,,,
2026-04-21,CIBEST,83020.0,-1.17,5684343200.0,67866.0,-980,,85800.0,83020.0,,,
2026-04-22,CIBEST,84000.0,1.18,12132126660.0,145249.0,980,,84000.0,82320.0,,,
2026-04-23,CIBEST,81600.0,-2.86,7929818180.0,96031.0,-2400,,84680.0,81340.0,,,
2026-04-24,CIBEST,81520.0,-0.1,5693126660.0,69423.0,-80,,85920.0,81120.0,,,
2026-04-27,CIBEST,79060.0,-3.02,8951861260.0,110755.0,-2460,,83280.0,79060.0,,,
2026-04-28,CIBEST,78000.0,-1.34,13185761380.0,167755.0,-1060,,80000.0,77900.0,,,
2026-04-29,CIBEST,76000.0,-2.56,19395021020.0,251193.0,-2000,,79100.0,76000.0,,,
2026-04-30,CIBEST,75440.0,-0.74,12191361800.0,161703.0,-560,,76880.0,74340.0,,,
2026-05-04,CIBEST,75200.0,-0.32,17648258040.0,234906.0,-240,,76580.0,74040.0,,,
2026-05-05,CIBEST,74700.0,-0.66,12036062260.0,160374.0,-500,,75520.0,74000.0,,,
2026-05-06,CIBEST,78500.0,5.09,12382172120.0,160509.0,3800,,78500.0,73500.0,,,
2026-05-07,CIBEST,75900.0,-3.31,8878894240.0,116624.0,-2600,,78140.0,74540.0,,,
2026-05-08,CIBEST,74000.0,-2.5,7292099540.0,97589.0,-1900,,76000.0,73200.0,,,
2026-05-11,CIBEST,72620.0,-1.86,4854584780.0,66399.0,-1380,,74000.0,72620.0,,,
2026-05-12,CIBEST,72620.0,0,13378362420.0,184254.0,0,,72980.0,72200.0,,,
2026-05-13,CIBEST,71540.0,-1.49,10228540380.0,141196.0,-1080,,72940.0,71480.0,,,
2026-05-14,CIBEST,73000.0,2.04,36410390080.0,503387.0,1460,,73900.0,70560.0,,,
2026-05-15,CIBEST,73000.0,0,6234141000.0,85697.0,0,,73560.0,72100.0,,,
2026-05-18,CIBEST,,,,,,,,,,,
2026-05-19,CIBEST,73000.0,0,12865037140.0,177367.0,0,,73320.0,70120.0,,,
2026-05-20,CIBEST,72620.0,-0.52,13729393200.0,188638.0,-380,,73500.0,72140.0,,,
2026-05-21,CIBEST,72440.0,-0.25,6767670780.0,93156.0,-180,,73500.0,72440.0,,,
2026-05-22,CIBEST,71600.0,-1.16,12440786860.0,171700.0,-840,,74000.0,71600.0,,,
2026-05-25,CIBEST,72500.0,1.26,15189895400.0,209386.0,900,,72940.0,71500.0,,,
2026-05-26,CIBEST,75660.0,4.36,22366766060.0,296962.0,3160,,76720.0,73500.0,,,
2026-05-27,CIBEST,74300.0,-1.8,27242980640.0,365689.0,-1360,,75980.0,73580.0,,,
2026-05-28,CIBEST,74500.0,0.27,13670409840.0,182501.0,200,,76680.0,73360.0,,,
2026-05-29,CIBEST,76000.0,2.01,251071605400.0,3302097.0,1500,,77580.0,74860.0,,,
2026-06-01,CIBEST,76500.0,0.66,37137586520.0,464777.0,500,,82980.0,76500.0,,,
2026-06-02,CIBEST,77400.0,1.18,18206294040.0,232576.0,900,,79700.0,76500.0,,,
2026-06-03,CIBEST,77000.0,-0.52,23629682840.0,304163.0,-400,,78740.0,76100.0,,,
2026-06-04,CIBEST,75600.0,-1.82,8453143760.0,110446.0,-1400,,78000.0,75600.0,,,
2026-06-05,CIBEST,74000.0,-2.12,15628296580.0,206884.0,-1600,,76440.0,74000.0,,,
2026-06-08,CIBEST,,,,,,,,,,,
2026-06-09,CIBEST,78180.0,5.65,16138031200.0,209391.0,4180,,78220.0,71200.0,,,
2026-06-10,CIBEST,78000.0,-0.23,10173686380.0,130108.0,-180,,79400.0,77120.0,,,
2026-06-11,CIBEST,84900.0,8.85,20510118920.0,248588.0,6900,,84900.0,78160.0,,,
2026-06-12,CIBEST,82500.0,-2.83,30725000300.0,368434.0,-2400,,85180.0,82100.0,,,
2026-06-15,CIBEST,,,,,,,,,,,
2026-06-16,CIBEST,83800.0,1.58,12381061180.0,150753.0,1300,,83800.0,80760.0,,,
2026-06-17,CIBEST,81980.0,-2.17,14021938860.0,168236.0,-1820,,83980.0,81120.0,,,
2026-06-18,CIBEST,85000.0,3.68,17029668320.0,202287.0,3020,,85000.0,82000.0,,,
2026-06-19,CIBEST,86000.0,1.18,45415496440.0,528226.0,1000,,87580.0,84020.0,,,
2026-06-22,CIBEST,83340.0,-3.09,5158831500.0,61464.0,-2660,,88980.0,82400.0,,,
2026-06-23,CIBEST,81900.0,-1.73,13357521640.0,162918.0,-1440,,83000.0,81240.0,,,
2026-06-24,CIBEST,78500.0,-4.15,12093263660.0,150866.0,-3400,,82800.0,78500.0,,,
2026-06-25,CIBEST,77900.0,-0.76,9559357200.0,122003.0,-600,,80960.0,77520.0,,,
2026-06-26,CIBEST,78460.0,0.72,7747571860.0,98662.0,560,,79280.0,77900.0,,,
2026-06-30,CIBEST,78000.0,-0.59,17450817180.0,221969.0,-460,,79700.0,78000.0,,,
2026-07-01,CIBEST,78380.0,0.49,5558617980.0,70527.0,380,,79120.0,77200.0,,,
2026-07-02,CIBEST,78800.0,0.54,9250675120.0,117487.0,420,,79300.0,78400.0,,,
2026-07-03,CIBEST,80900.0,2.66,1411453720.0,17749.0,2100,,80900.0,78060.0,,,
2026-07-06,CIBEST,81800.0,1.11,4075998940.0,50425.0,900,,81800.0,78300.0,,,
2026-07-07,CIBEST,83000.0,1.47,8693316740.0,106966.0,1200,,83000.0,78980.0,,,
2026-07-08,CIBEST,83400.0,0.48,4732138900.0,57557.0,400,,84000.0,79120.0,,,
2026-07-09,CIBEST,81080.0,-2.78,7241410480.0,88740.0,-2320,,83400.0,81080.0,,,
2026-07-10,CIBEST,81000.0,-0.1,9035173720.0,111652.0,-80,,81660.0,80140.0,,,
2026-07-13,CIBEST,,,,,,,,,,,
2026-07-14,CIBEST,79960.0,-1.28,7584074460.0,94643.0,-1040,,81420.0,77040.0,,,
2026-07-15,CIBEST,80240.0,0.35,4742212400.0,59112.0,280,,80860.0,79540.0,,,
2026-07-16,CIBEST,81460.0,1.52,6893568840.0,86112.0,1220,,81460.0,78400.0,,,
2026-07-17,CIBEST,81800.0,0.42,5826316760.0,72137.0,340,,81800.0,77000.0,,,
2026-07-21,CIBEST,80680.0,-1.37,9193910940.0,112407.0,-1120,,83000.0,80000.0,-,,
2026-01-19,CORFICOLCF,19340.0,0.31,1809820840.0,93350.0,60,,19460.0,19200.0,19387.48,,
2026-01-20,CORFICOLCF,19480.0,0.72,3032630760.0,155527.0,140,,19580.0,19440.0,19499.06,,
2026-01-21,CORFICOLCF,19500.0,0.1,6228579400.0,318821.0,20,,19600.0,19400.0,19536.29,,
2026-01-22,CORFICOLCF,19500.0,0,785590740.0,40422.0,0,,19580.0,19300.0,19434.73,,
2026-01-23,CORFICOLCF,19600.0,0.51,664415560.0,34130.0,100,,19600.0,19300.0,19467.2,,
2026-01-26,CORFICOLCF,20180.0,2.96,3187167940.0,158888.0,580,,20500.0,19600.0,20059.21,,
2026-01-27,CORFICOLCF,20360.0,0.89,4072488440.0,200093.0,180,,20400.0,20200.0,20352.98,,
2026-01-28,CORFICOLCF,20760.0,1.96,2764404520.0,136561.0,400,,20760.0,20000.0,20243,,
2026-01-29,CORFICOLCF,20580.0,-0.87,1184665260.0,57765.0,-180,,20780.0,20040.0,20508.36,,
2026-01-30,CORFICOLCF,20200.0,-1.85,1352465640.0,66786.0,-380,,20700.0,20040.0,20250.74,,
2026-02-02,CORFICOLCF,19760.0,-2.18,5700179700.0,284991.0,-440,,20200.0,19720.0,20001.26,,
2026-02-03,CORFICOLCF,20000.0,1.21,1816549260.0,90605.0,240,,20180.0,19760.0,20049.11,,
2026-02-04,CORFICOLCF,19700.0,-1.5,1508969060.0,76165.0,-300,,20000.0,19520.0,19811.84,,
2026-02-05,CORFICOLCF,19640.0,-0.3,1247032500.0,63729.0,-60,,19840.0,19500.0,19567.74,,
2026-02-06,CORFICOLCF,19800.0,0.81,931552360.0,46764.0,160,,20100.0,19500.0,19920.29,,
2026-02-09,CORFICOLCF,19740.0,-0.3,613774480.0,31110.0,-60,,19980.0,19620.0,19729.17,,
2026-02-10,CORFICOLCF,19780.0,0.2,86364180.0,4354.0,40,,19940.0,19780.0,19835.59,,
2026-02-11,CORFICOLCF,19320.0,-2.33,1266894580.0,64786.0,-460,,19800.0,19320.0,19555.07,,
2026-02-12,CORFICOLCF,18500.0,-4.24,1735486300.0,92373.0,-820,,19560.0,18500.0,18787.81,,
2026-02-13,CORFICOLCF,18500.0,0,1618672980.0,87374.0,0,,18800.0,18340.0,18525.8,,
2026-02-16,CORFICOLCF,18420.0,-0.43,532670660.0,28519.0,-80,,18960.0,18420.0,18677.75,,
2026-02-17,CORFICOLCF,18520.0,0.54,390507300.0,21021.0,100,,18780.0,18440.0,18577.01,,
2026-02-18,CORFICOLCF,18800.0,1.51,399090560.0,21107.0,280,,19220.0,18760.0,18907.97,,
2026-02-19,CORFICOLCF,19000.0,1.06,612621420.0,32268.0,200,,19000.0,18860.0,18985.42,,
2026-02-20,CORFICOLCF,19200.0,1.05,917687820.0,48134.0,200,,19300.0,19000.0,19065.27,,
2026-02-23,CORFICOLCF,18800.0,-2.08,1174021620.0,61696.0,-400,,19280.0,18800.0,19029.14,,
2026-02-24,CORFICOLCF,18900.0,0.53,643562420.0,34344.0,100,,19000.0,18600.0,18738.71,,
2026-02-25,CORFICOLCF,18600.0,-1.59,891328720.0,48309.0,-300,,18600.0,18000.0,18450.57,,
2026-02-26,CORFICOLCF,17460.0,-6.13,1681249860.0,95357.0,-1140,,18440.0,17000.0,17631.11,,
2026-02-27,CORFICOLCF,17200.0,-1.49,1007529500.0,57523.0,-260,,17680.0,17200.0,17515.25,,
2026-03-02,CORFICOLCF,17000.0,-1.16,4477692700.0,267267.0,-200,,17200.0,16500.0,16753.63,,
2026-03-03,CORFICOLCF,17940.0,5.53,2242769840.0,132136.0,940,,17940.0,15320.0,16973.19,,
2026-03-04,CORFICOLCF,17200.0,-4.12,1257976220.0,72232.0,-740,,17780.0,17100.0,17415.77,,
2026-03-05,CORFICOLCF,16920.0,-1.63,577397160.0,33807.0,-280,,17500.0,16900.0,17079.22,,
2026-03-06,CORFICOLCF,16320.0,-3.55,1040617300.0,62845.0,-600,,17020.0,16200.0,16558.47,,
2026-03-09,CORFICOLCF,17000.0,4.17,564317260.0,33639.0,680,,17000.0,16180.0,16775.68,,
2026-03-10,CORFICOLCF,17440.0,2.59,1387237200.0,79802.0,440,,17480.0,17120.0,17383.49,,
2026-03-11,CORFICOLCF,17320.0,-0.69,627689920.0,35875.0,-120,,17580.0,17320.0,17496.58,,
2026-03-12,CORFICOLCF,16840.0,-2.77,249040260.0,14609.0,-480,,17180.0,16840.0,17047.04,,
2026-03-13,CORFICOLCF,16320.0,-3.09,508085800.0,30706.0,-520,,16920.0,16320.0,16546.79,,
2026-03-16,CORFICOLCF,16760.0,2.7,498046220.0,29337.0,440,,17400.0,16620.0,16976.73,,
2026-03-17,CORFICOLCF,16900.0,0.84,766472520.0,44598.0,140,,17500.0,16820.0,17186.25,,
2026-03-18,CORFICOLCF,16960.0,0.36,495135680.0,29203.0,60,,17320.0,16840.0,16954.96,,
2026-03-19,CORFICOLCF,17100.0,0.83,527340320.0,31162.0,140,,17160.0,16420.0,16922.54,,
2026-03-20,CORFICOLCF,,1.17,681243680.0,39393.0,200,,17400.0,17200.0,17293.52,,
2026-03-24,CORFICOLCF,16840.0,9.35,1031026260.0,62435.0,1440,,16860.0,16100.0,16513.59,,
2026-03-25,CORFICOLCF,16860.0,-1.31,958007040.0,56538.0,-220,,17100.0,16620.0,16944.48,,
2026-03-26,CORFICOLCF,16500.0,-2.14,635326740.0,38081.0,-360,,17260.0,16500.0,16683.56,,
2026-03-27,CORFICOLCF,15700.0,-4.85,1424838000.0,89506.0,-800,,16600.0,15600.0,15918.91,,
2026-03-30,CORFICOLCF,16400.0,4.46,133034560.0,8131.0,700,,16460.0,15900.0,,,
2026-03-31,CORFICOLCF,16160.0,-1.46,245251420.0,14990.0,-240,,16960.0,16000.0,,,
2026-04-01,CORFICOLCF,16040.0,-0.74,153010020.0,9474.0,-120,,16680.0,16000.0,,,
2026-04-02,CORFICOLCF,,,,,,,,,,,
2026-04-03,CORFICOLCF,,,,,,,,,,,
2026-04-06,CORFICOLCF,16540.0,3.12,468001380.0,28637.0,500,,16600.0,16020.0,,,
2026-04-07,CORFICOLCF,16020.0,-3.14,816427200.0,50688.0,-520,,16280.0,16000.0,,,
2026-04-08,CORFICOLCF,16580.0,3.5,616773800.0,37586.0,560,,16580.0,16200.0,,,
2026-04-09,CORFICOLCF,16780.0,1.21,644502040.0,39139.0,200,,16780.0,16280.0,,,
2026-04-10,CORFICOLCF,16700.0,-0.48,490136060.0,29173.0,-80,,16900.0,16480.0,,,
2026-04-13,CORFICOLCF,16700.0,0,966251840.0,57953.0,0,,16820.0,16400.0,,,
2026-04-14,CORFICOLCF,16640.0,-0.36,1356081740.0,80917.0,-60,,16900.0,16600.0,,,
2026-04-15,CORFICOLCF,16460.0,-1.08,608140140.0,36676.0,-180,,16660.0,16400.0,,,
2026-04-16,CORFICOLCF,16380.0,-0.49,1150140180.0,70075.0,-80,,16460.0,16300.0,,,
2026-04-17,CORFICOLCF,16420.0,0.24,475117320.0,28601.0,40,,16700.0,16420.0,,,
2026-04-20,CORFICOLCF,16820.0,2.44,723651060.0,43184.0,400,,16840.0,16400.0,,,
2026-04-21,CORFICOLCF,16620.0,-1.19,1357006820.0,80667.0,-200,,17000.0,16620.0,,,
2026-04-22,CORFICOLCF,16480.0,-0.84,1026132760.0,62310.0,-140,,16600.0,16340.0,,,
2026-04-23,CORFICOLCF,16240.0,-1.46,843826880.0,51583.0,-240,,16700.0,16200.0,,,
2026-04-24,CORFICOLCF,15960.0,-1.72,1954959900.0,121977.0,-280,,16380.0,15940.0,,,
2026-04-27,CORFICOLCF,15980.0,0.13,371524880.0,23251.0,20,,16240.0,15820.0,,,
2026-04-28,CORFICOLCF,15760.0,-1.38,4155844100.0,261997.0,-220,,15980.0,15720.0,,,
2026-04-29,CORFICOLCF,15740.0,-0.13,858093260.0,54353.0,-20,,15900.0,15700.0,,,
2026-04-30,CORFICOLCF,15500.0,-1.52,845132140.0,54284.0,-240,,15800.0,15500.0,,,
2026-05-04,CORFICOLCF,15200.0,-1.94,926288280.0,59992.0,-300,,15700.0,15200.0,,,
2026-05-05,CORFICOLCF,15300.0,0.66,923138720.0,60226.0,100,,15700.0,15120.0,,,
2026-05-06,CORFICOLCF,15280.0,-0.13,604447920.0,39451.0,-20,,15580.0,15260.0,,,
2026-05-07,CORFICOLCF,15300.0,0.13,857266800.0,56123.0,20,,15480.0,15180.0,,,
2026-05-08,CORFICOLCF,15140.0,-1.05,978372580.0,64233.0,-160,,15320.0,15000.0,,,
2026-05-11,CORFICOLCF,15380.0,1.59,712188840.0,46432.0,240,,15400.0,15220.0,,,
2026-05-12,CORFICOLCF,14900.0,-3.12,597560340.0,39464.0,-480,,15380.0,14900.0,,,
2026-05-13,CORFICOLCF,14720.0,-1.21,238629320.0,16160.0,-180,,14920.0,14700.0,,,
2026-05-14,CORFICOLCF,15040.0,2.17,1101419820.0,73706.0,320,,15480.0,14620.0,,,
2026-05-15,CORFICOLCF,14820.0,-1.46,324010640.0,21677.0,-220,,15200.0,14800.0,,,
2026-05-18,CORFICOLCF,,,,,,,,,,,
2026-05-19,CORFICOLCF,14640.0,-1.21,351976560.0,23771.0,-180,,15000.0,14640.0,,,
2026-05-20,CORFICOLCF,14440.0,-1.37,2285934600.0,157199.0,-200,,14820.0,14280.0,,,
2026-05-21,CORFICOLCF,14680.0,1.66,125808200.0,8572.0,240,,14700.0,14620.0,,,
2026-05-22,CORFICOLCF,14460.0,-1.5,136094300.0,9380.0,-220,,14700.0,14360.0,,,
2026-05-25,CORFICOLCF,15160.0,4.84,567489500.0,37376.0,700,,15420.0,14700.0,,,
2026-05-26,CORFICOLCF,15880.0,4.75,1736776460.0,110042.0,720,,16000.0,15460.0,,,
2026-05-27,CORFICOLCF,15540.0,-2.14,1613048560.0,101741.0,-340,,16180.0,15540.0,,,
2026-05-28,CORFICOLCF,15500.0,-0.26,510892980.0,32816.0,-40,,15880.0,15400.0,,,
2026-05-29,CORFICOLCF,15140.0,-2.32,1915217780.0,123803.0,-360,,16160.0,15140.0,,,
2026-06-01,CORFICOLCF,15800.0,4.36,4449601720.0,278664.0,660,,16740.0,15740.0,,,
2026-06-02,CORFICOLCF,16380.0,3.67,839876560.0,52315.0,580,,16480.0,15800.0,,,
2026-06-03,CORFICOLCF,16020.0,-2.2,215627080.0,13414.0,-360,,16120.0,15940.0,,,
2026-06-04,CORFICOLCF,16200.0,1.12,351569920.0,22113.0,180,,16280.0,15540.0,,,
2026-06-05,CORFICOLCF,16020.0,-1.11,282434460.0,17556.0,-180,,16300.0,16020.0,,,
2026-06-08,CORFICOLCF,,,,,,,,,,,
2026-06-09,CORFICOLCF,16280.0,1.62,269114320.0,16752.0,260,,16320.0,15920.0,,,
2026-06-10,CORFICOLCF,16520.0,1.47,541431660.0,32973.0,240,,16580.0,16200.0,,,
2026-06-11,CORFICOLCF,16940.0,2.54,4099820880.0,249607.0,420,,16940.0,16140.0,,,
2026-06-12,CORFICOLCF,17700.0,4.49,2586564840.0,148770.0,760,,17700.0,16960.0,,,
2026-06-15,CORFICOLCF,,,,,,,,,,,
2026-06-16,CORFICOLCF,17140.0,-3.16,1129703480.0,64732.0,-560,,17720.0,17140.0,,,
2026-06-17,CORFICOLCF,17220.0,0.47,1301883060.0,75715.0,80,,17600.0,17000.0,,,
2026-06-18,CORFICOLCF,17520.0,1.74,1214529360.0,69942.0,300,,17520.0,17200.0,,,
2026-06-19,CORFICOLCF,18580.0,6.05,2289668820.0,127253.0,1060,,18600.0,17300.0,,,
2026-06-22,CORFICOLCF,18100.0,-2.58,5638904320.0,296760.0,-480,,19960.0,18100.0,,,
2026-06-23,CORFICOLCF,18180.0,0.44,2429152540.0,134519.0,80,,18300.0,17700.0,,,
2026-06-24,CORFICOLCF,17900.0,-1.54,1092522800.0,60592.0,-280,,18200.0,17900.0,,,
2026-06-25,CORFICOLCF,18480.0,3.24,2679606660.0,147264.0,580,,18480.0,17920.0,,,
2026-06-26,CORFICOLCF,18480.0,0,1323730600.0,72565.0,0,,18980.0,18100.0,,,
2026-06-30,CORFICOLCF,18460.0,-0.11,490211080.0,26544.0,-20,,18600.0,18400.0,,,
2026-07-01,CORFICOLCF,18020.0,-2.38,541854200.0,29779.0,-440,,18600.0,18020.0,,,
2026-07-02,CORFICOLCF,17940.0,-0.44,1835312460.0,101910.0,-80,,18500.0,17900.0,,,
2026-07-03,CORFICOLCF,18100.0,0.89,297843820.0,16483.0,160,,18500.0,17920.0,,,
2026-07-06,CORFICOLCF,18280.0,0.99,749092000.0,41601.0,180,,18400.0,17900.0,,,
2026-07-07,CORFICOLCF,17980.0,-1.64,176459980.0,9815.0,-300,,18200.0,17920.0,,,
2026-07-08,CORFICOLCF,18500.0,2.89,912004500.0,50077.0,520,,18500.0,17660.0,,,
2026-07-09,CORFICOLCF,18140.0,-1.95,1110737840.0,60430.0,-360,,18600.0,18060.0,,,
2026-07-10,CORFICOLCF,18600.0,2.54,826224760.0,44466.0,460,,18800.0,18100.0,,,
2026-07-13,CORFICOLCF,,,,,,,,,,,
2026-07-14,CORFICOLCF,19020.0,2.26,1254379500.0,66373.0,420,,19040.0,18700.0,,,
2026-07-15,CORFICOLCF,19580.0,2.94,2758580680.0,141736.0,560,,19800.0,19100.0,,,
2026-07-16,CORFICOLCF,19340.0,-1.23,1523850260.0,78314.0,-240,,19560.0,18720.0,,,
2026-07-17,CORFICOLCF,19580.0,1.24,284489180.0,14574.0,240,,19600.0,19400.0,,,
2026-07-21,CORFICOLCF,19820.0,1.23,993658340.0,50488.0,240,,19820.0,19440.0,-,,
2026-01-19,ECOPETROL,2270.0,0.22,29698841405.0,13149683.0,5,,2270.0,2220.0,2258.52,,
2026-01-20,ECOPETROL,2315.0,1.98,69572693505.0,30208320.0,45,,2335.0,2240.0,2303.1,,
2026-01-21,ECOPETROL,2345.0,1.3,88370428800.0,37655167.0,30,,2370.0,2320.0,2346.83,,
2026-01-22,ECOPETROL,2200.0,-6.18,73366275115.0,32608607.0,-145,,2335.0,2200.0,2249.91,,
2026-01-23,ECOPETROL,2275.0,3.41,40182276225.0,17696743.0,75,,2290.0,2205.0,2270.6,,
2026-01-26,ECOPETROL,2350.0,3.3,45380693500.0,19474997.0,75,,2355.0,2275.0,2330.2,,
2026-01-27,ECOPETROL,2355.0,0.21,96989428735.0,40595529.0,5,,2420.0,2340.0,2389.17,,
2026-01-28,ECOPETROL,2340.0,-0.64,77242513595.0,33060616.0,-15,,2400.0,2300.0,2336.39,,
2026-01-29,ECOPETROL,2320.0,-0.85,78260169305.0,33141644.0,-20,,2405.0,2310.0,2361.38,,
2026-01-30,ECOPETROL,2300.0,-0.86,69718274185.0,30194485.0,-20,,2345.0,2285.0,2308.97,,
2026-02-02,ECOPETROL,2235.0,-2.83,46382058440.0,20824614.0,-65,,2280.0,2205.0,2227.27,,
2026-02-03,ECOPETROL,2260.0,1.12,60674910440.0,26881236.0,25,,2280.0,2245.0,2257.15,,
2026-02-04,ECOPETROL,2225.0,-1.55,84438614230.0,38376331.0,-35,,2290.0,2150.0,2200.28,,
2026-02-05,ECOPETROL,2170.0,-2.47,36151714690.0,16500796.0,-55,,2225.0,2170.0,2190.91,,
2026-02-06,ECOPETROL,2240.0,3.23,33170121580.0,14923038.0,70,,2240.0,2160.0,2222.75,,
2026-02-09,ECOPETROL,2250.0,0.45,56887444200.0,25356422.0,10,,2290.0,2215.0,2243.51,,
